Bifidobacterium vaginale group,Lactobacillus crispatus group,Lactobacillus gasseri group,Lactobacillus iners group,Lactobacillus jensenii group,"Bifidobacterium breve group,Prevotella bivia group,Prevotella timonensis group","Megasphaera,Prevotella bivia group,Prevotella timonensis group,Sneathia",Clostridium,"Streptococcus,Veillonella",sample_id
1.9304239721233677e-6,8.451054033704801e-4,0.01519240985303861,0.9839509021997529,1.9304239713735547e-6,1.9304239734634077e-6,1.930423970873382e-6,1.9304239715409047e-6,1.93042397861557e-6,s2498
4.078797357210582e-6,0.5517005526872825,4.078793562568875e-6,0.12071368516202324,0.015365766457417466,0.03285216557138074,0.18750822858611474,0.0020360238293146795,0.08981542011554698,s2499
4.7647051127803125e-4,0.9861434038805714,3.557494108479163e-6,3.557494167648326e-6,3.557494163272873e-6,0.013358780628867925,3.557507617327025e-6,3.557494691218719e-6,3.5574945346488324e-6,s25
0.002914262925709152,0.9281547969864868,2.3310647829620273e-4,3.7976752119262523e-4,0.005077319468095303,1.7083444710448818e-6,0.0371543774528042,0.01935379946757791,0.006730861355366758,s2502
6.630613261704949e-4,0.8316371848214312,0.0014858562179842017,0.002891021768024728,2.3087059607378415e-4,0.008537035377069601,0.03339457277648149,0.01982777396855164,0.10133262314821292,s2508
0.07531301093243052,0.8675453875415942,2.908185687215995e-6,0.01171709288002811,0.011033680817199501,0.002959644616079836,0.002664676034344873,0.028760690803460835,2.9081891750176557e-6,s2510
5.065940938787508e-6,0.0017856111316350877,5.065940944264331e-6,5.065940939610587e-6,5.065940942814391e-6,0.9981789272810094,5.065941375969481e-6,5.065940963537684e-6,5.065941250491967e-6,s2511
4.4608630534392065e-6,0.001430070075107866,0.004779093696015951,0.7948908410630237,0.194944382292237,7.679434404762775e-4,4.460872363952411e-6,4.4608632448477495e-6,0.003174286834476954,s2512
2.973948560280135e-6,0.6365725601590075,2.973948793939028e-6,0.007011343238250891,0.03920998282032468,0.311160276015543,2.973952078412539e-6,2.973949417712398e-6,0.006033941968023495,s2514
3.609914325186859e-6,0.9977417587340787,3.609914316259928e-6,3.609914329029432e-6,3.60991447606606e-6,3.609924367763974e-6,0.00169540780024819,3.6099148692337883e-6,5.411739689897163e-4,s2515
4.788205702604581e-6,0.005572817014487896,0.6586725088073047,0.0012849195772865743,4.428084616717343e-4,0.32385027203069666,4.788210791748425e-6,4.788206964845307e-6,0.010162309485093324,s2516
0.004472248433310892,0.04632814402401786,8.786762812162636e-4,0.9311123572718317,0.017202143247393484,1.607685308639844e-6,1.6076852769021134e-6,1.6076852017587851e-6,1.607686442458168e-6,s2520
1.7657697569919504e-6,0.9614629527781036,1.765769792215166e-6,0.012637480889061973,0.001171558014633053,0.009601185189672711,0.0144756318945768,1.765770360528776e-6,6.458939240421275e-4,s2522
1.9435450678059057e-4,2.0989938840687122e-4,6.109530723594137e-7,0.7386972743362962,0.24676494785136688,0.002715144489520537,2.716563143040203e-4,0.010274961818892875,8.711503413596872e-4,s2523
3.220664793033932e-6,3.2206647762584667e-6,3.2206648017338063e-6,0.9993792964264665,3.220665036139184e-6,5.9815891106421e-4,3.2206686425649264e-6,3.2206651949556265e-6,3.2206692245331663e-6,s2525
0.531605644988024,5.688481916086004e-6,5.688482265890525e-6,0.10793210701620837,5.6884822007869695e-6,5.688489876708005e-6,0.36042811706893085,5.688482951045216e-6,5.688507626385436e-6,s2526
3.9363634056362965e-6,0.0028003625405091095,3.936363404795408e-6,0.0020342589162927575,3.936363406342971e-6,0.990022965392251,3.9363634519895486e-6,3.936363413192849e-6,0.0051227313338651215,s2529
3.542267154843523e-6,0.5379989382453328,3.542267128386134e-6,5.29213128608231e-4,0.3739161007104354,0.04864702128243739,0.03855796192708186,3.542267786863356e-6,3.401379040340305e-4,s2532
2.8045817964582866e-6,0.9991295413809284,2.8045818314937783e-6,2.80458182484849e-6,2.804581895192342e-6,8.508265347825466e-4,2.8045915134639774e-6,2.8045821242609786e-6,2.804583303287363e-6,s2533
0.014417284720844456,0.8090146417561033,3.349590226088801e-6,0.1480149603768982,0.013864922035937623,0.002288028813304968,3.349606011276528e-6,3.349591324758304e-6,0.01239011350934926,s2534
6.1806720247902675e-6,0.002567599536069243,0.7765824277947853,0.19787638997529994,6.180672291191654e-6,6.180672532139924e-6,6.18067201314722e-6,0.022942679330268157,6.180674716043183e-6,s2535
8.305700594333781e-4,0.06998641136886839,4.550909160785538e-6,0.8210964535572421,0.05216187343251331,4.5509250346616554e-6,4.550923169333231e-6,4.5509090672713435e-6,0.05590648791551082,s2536
0.023799010442520013,0.001715769694728797,2.993496295274444e-6,0.7736412590885088,0.13556757264088223,0.05176744087060583,0.006657172965465363,2.9934967226186898e-6,0.0068457873042710995,s2537
2.2105683278948798e-6,0.9877874995577828,2.210568398786664e-6,2.210568324343784e-6,2.2105685939329563e-6,0.010850131746160839,2.210572830838214e-6,2.210569331511881e-6,0.0013491052802490253,s2540
0.1642196685874212,1.8866387215827932e-4,1.9456446959755957e-6,0.6059953832775157,0.011816687581418878,1.9456482865035824e-6,0.18253617571892858,1.9456448672264202e-6,0.035237584024707745,s2541
3.429834663600967e-6,0.8135029094182566,0.1864730817248249,3.429834696064022e-6,3.4298348654454046e-6,3.4298416440428925e-6,3.4298386417565297e-6,3.4298349472691074e-6,3.429837460289473e-6,s2543
2.31020504716177e-6,0.9850592270664793,2.3102050505452006e-6,9.244109980422157e-4,0.009537125168709547,0.0013468129998560744,2.310209184407286e-6,0.0031231829403586724,2.3102072721022543e-6,s2544
3.7509857156686526e-6,0.9867324624572767,1.7268890332826806e-4,0.012456941411130467,6.191522927325751e-4,3.750985762563246e-6,3.7509856799532284e-6,3.750985681130288e-6,3.7509926925078796e-6,s2545
2.9576170913745975e-6,0.989839401367351,2.957617138550664e-6,2.9576171062364428e-6,0.0038976189603791575,2.957617136672923e-6,2.957617088830474e-6,0.006245233969522933,2.957617185140117e-6,s2546
0.2535159657094696,5.286137355186774e-6,5.286138850417706e-6,0.0010879292402656724,5.2861374818596664e-6,5.286150582249382e-6,0.6233348770515418,5.286137685139985e-6,0.12203479729676803,s2547
0.4522477662743355,0.001253152454251247,2.191295508266241e-6,0.0012184731232984223,2.1912953956404666e-6,0.24137920638532956,0.3038926365786378,2.1912954783742268e-6,2.1912977652384033e-6,s2548
0.7138731100568028,0.001198780082912163,2.6331833179297745e-6,2.6331832483381045e-6,0.2761162847538158,2.6331832192778605e-6,2.6331834217742202e-6,2.633183221973362e-6,0.008798659190040067,s2549
1.2563173524542884e-5,0.4375306976835042,1.2563177492838703e-5,0.005156839144078377,1.2563176812567342e-5,0.5572370841231835,1.2563174155764755e-5,1.2563173518935782e-5,1.25631737292582e-5,s255
0.02001063305238305,0.0011082129479603455,0.029775088694073183,0.8102126729053686,2.705515262224934e-6,0.04766294880109708,2.7055205255864966e-6,2.7055156624722188e-6,0.09122232704766753,s2550
3.119975638484992e-6,0.9751169737935734,0.005999062429425124,3.1199755863021294e-6,3.1199756910733897e-6,0.004794319167803335,0.014074044728053502,3.1199759342390254e-6,3.1199782946259866e-6,s2554
2.659915658636696e-6,0.12498234509209202,0.08537792129057675,0.004680658500454241,2.659915149438406e-6,0.6523382673878664,0.006636204829198436,2.6599158524339393e-6,0.12597662315315175,s2559
5.6652126875694886e-06,0.006735376686148323,5.665212549222313e-6,0.48133680057395906,5.66521266454427e-6,5.665225085522362e-6,0.37501502161620587,5.665213648197757e-6,0.13688447504705176,s2561
0.10458079528901484,0.003782524851971013,0.8565939095293079,0.006215278811100551,8.575275177429461e-6,0.004031773859528969,0.02476999180895958,8.575275960548099e-6,8.575298979130705e-6,s2568
2.3630578288000834e-6,0.9833769609713211,2.3630577692142632e-6,6.288313548905793e-4,2.3630578058700274e-6,2.3630615196778493e-6,2.363057801952334e-6,0.015980029322590426,2.3630584723969035e-6,s2574
3.129038925347401e-6,0.5458443486053961,3.1290391949587923e-6,7.015155556536713e-4,0.4488119404859053,8.304025362910211e-4,3.1290485064298006e-6,3.1290390983317004e-6,0.003799276651028939,s2586
4.533578778780695e-6,0.9714394140095625,4.533579080249337e-6,0.01468493945533986,0.004962746893197611,4.533594730813551e-6,0.005557957013167003,4.533581130291672e-6,0.003336808295012908,s2588
3.4838920608892747e-6,0.8917120363322101,3.483892148101365e-6,3.4838920415318796e-6,3.4838922763402613e-6,0.0025491918908509877,0.001748866520464201,0.09144391555971335,0.01253205412823457,s2599
7.095789999675372e-6,7.095789971114657e-6,7.095789931370595e-6,0.8932300928573963,0.06211485415343286,0.03671412467913012,0.007905449358885394,7.095790215358495e-6,7.0957910378157074e-6,s26
0.005104669290293421,0.9782461683084427,2.082492646135062e-6,7.764398845978892e-4,0.003185212724231493,0.005525850561233086,0.006763500986660258,2.0824929408722637e-6,3.9399325895409887e-4,s2600
9.215774255947273e-6,0.002123056305258019,9.215774282252127e-6,0.0019243946175098213,9.215774699484744e-6,9.215807692705016e-6,0.002281323440929324,9.215777075698531e-6,0.9936251467282967,s2602
0.782139353156075,0.03758633635123169,0.18024392164976796,5.06480666669308e-6,5.064806745560548e-6,5.064807702554076e-6,5.064806976445829e-6,5.064806826641681e-6,5.064808007444566e-6,s2604
2.5088672450010557e-6,0.9848259566345936,2.508867242519552e-6,0.0011137215323120263,2.508867321265299e-6,0.001079993496534909,2.5088729508611574e-6,0.01296778399324517,2.5088685546150208e-6,s2610
2.0823647077395154e-6,0.9989393730014391,2.0823647089259214e-6,2.0823647077057467e-6,0.0010460504454856154,2.082364779551671e-6,2.082364712346593e-6,2.082364717169389e-6,2.0823647418471478e-6,s2615
0.07009936688268482,8.448277461441237e-4,2.9154325292087502e-6,0.826708798099079,2.9154322353953617e-6,0.06988712928272699,0.0018428549404324037,2.9154332673364666e-6,0.03060827675090059,s2627
0.008001398640064971,0.13469613313165538,0.02046460285947531,0.7587728601768746,0.07388566394252319,0.002938998832753517,1.6362974633563774e-6,1.636294232809878e-6,0.0012370698249567972,s2630
0.5286128529220281,6.848979461379084e-4,2.2586877472384637e-6,0.22723197409016774,2.258687080211244e-6,2.258691956031345e-6,0.24059486766641733,2.258687228684675e-6,0.00286637262123686,s2634
0.002040781342689111,0.6813693281574055,0.009361371351179485,6.623170722513893e-4,0.049589233014620836,0.24403276860838674,1.7835495528028283e-6,0.007729199212750582,0.005213217691163636,s2643
2.4170139403776152e-4,0.6392956556653357,0.03159942399605475,0.26788344191141245,0.04829635768531676,0.012673828344037323,3.1970072554705135e-6,3.1969961701533095e-6,3.1970003797104873e-6,s2680
0.4168033717845353,0.007449856980295729,2.9118044033762184e-6,0.2115388029672831,2.911804354944625e-6,2.911814323195193e-6,0.36419340923087995,2.911805285530388e-6,2.9118086388145382e-6,s2696
0.004046349587272496,0.930285402571924,2.594525011500527e-6,2.594524755033241e-6,0.04912599355793551,0.005445698560342173,0.002358514801830152,2.594525088034819e-6,0.00873025734584112,s2699
4.062190576545401e-6,4.062191343021207e-6,4.062191956997559e-6,0.9786276099386416,4.062192357639465e-6,0.0011279843056382494,4.062198359343343e-6,4.062191213769959e-6,0.020220032599912872,s27
3.1072612520404983e-6,0.9679022814353305,3.1072613665794977e-6,8.417727434644682e-4,0.01233068999647599,0.004981042012277002,3.107266657876547e-6,3.107262721754552e-6,0.013931784760453847,s2711
2.3994876363429693e-6,0.8482121479018014,2.3994875852177538e-6,2.3994876012624103e-6,0.004037894564062822,0.14773556059987758,2.399493505644391e-6,2.3994880911929644e-6,2.3994898384413015e-6,s2716
0.022113242187300198,0.002278844679427312,6.7526381402365266e-6,0.0021355075375377053,0.9414007421907026,0.019255392173476327,6.752649397342671e-6,6.7526380966084946e-6,0.012796013305921648,s2727
0.01624171342748441,0.9825380807613133,6.626691958851287e-6,0.0011804456484303966,6.626692042850765e-6,6.6266987583911695e-6,6.6266947554270056e-6,6.626691963811703e-6,6.6266932924086005e-6,s2731
3.523141277155283e-6,0.4195058119406918,3.5231419072785043e-6,0.5800906661042534,3.523141516609734e-6,3.5231414875925966e-6,3.5231411322447954e-6,3.523141230651171e-6,3.823831065033445e-4,s2740
0.5954626626858727,0.03887143493872003,1.3764257839415736e-6,0.3471514783315193,0.018296119172279992,1.3764274790921577e-6,1.376433070651704e-6,1.3764257693248596e-6,2.1279915950489327e-4,s2780
3.19729667637858e-6,0.6877673731067919,3.1972971050098407e-6,0.24263910971568978,0.06957433338124158,3.1973000498790867e-6,3.197306928820627e-6,3.1972967157003018e-6,3.1972988009440027e-6,s28
0.23494474834826728,9.950891155457561e-4,5.69516553919303e-6,5.695165438099161e-6,0.0017138755820605978,0.019743812617795984,0.7425796936679665,5.695166253992637e-6,5.695171132531759e-6,s2827
0.16688112695732132,1.3503109897585843e-5,0.00230294477245072,0.7990885713781655,1.350311009620309e-5,1.3503159712286256e-5,0.0316598412859317,1.3503110734488046e-5,1.3503115690165985e-5,s2863
1.569204702187903e-4,0.9964163357391413,1.4667781202508223e-6,4.4177914906905636e-4,1.561196858739985e-4,1.466782748645207e-6,1.4667808675068523e-6,1.4667779772363856e-6,0.002822977835983154,s2864
2.032014449708346e-5,0.0033063577333741863,0.06529810748243482,0.9312736138871994,2.0320144515079498e-5,2.032015130737288e-5,2.0320166783676678e-5,2.0320144871042536e-5,2.0320145017258332e-5,s2866
0.11322957913685013,4.229129881291452e-4,2.0655055022065962e-6,5.775636173610548e-4,2.0655056530121295e-6,0.010957801768153247,0.8720486470913538,2.065506104478147e-6,0.002757298880892812,s2878
0.39562295157603633,4.8374199725922755e-4,1.530215195184239e-6,0.5632587550892498,0.022981194791829977,0.004602385815919501,0.013046380080241863,1.5302152290321403e-6,1.530219039078491e-6,s2884
1.6331044236179547e-6,0.9699477467249356,1.6331043120652506e-6,0.0055711636539270935,7.937008699618547e-4,0.017835656080204217,0.005410235836527789,1.6331045722476554e-6,4.3659752113546274e-4,s2886
1.824740139599115e-6,0.9789048326300694,1.8247402243603885e-6,4.888520381778586e-4,1.824740230071231e-6,9.687671719422511e-4,1.824742055327722e-6,0.01962842445199064,1.8247451705065927e-6,s2890
9.308055981944488e-6,0.022360766725663696,0.6189424957368616,0.0024187546269745282,9.083079037192189e-4,0.024066258366974746,0.33127549245876353,9.30805356379131e-6,9.30807149708015e-6,s2895
0.3186487554672931,8.569196591598497e-4,2.922967406365529e-6,0.15890169252064076,0.005575353298296579,0.1653842228402871,0.3345653215890165,2.9229668527960693e-6,0.016061888691047008,s2898
2.7600946953077258e-6,2.760094760281015e-6,0.010866805654724187,0.9600946248011886,2.7600949078654355e-6,0.02902200896418716,2.760103887390536e-6,2.7600950162916785e-6,2.760096632901414e-6,s29
2.2328982247348944e-6,0.9619313618130835,2.2328982117478198e-6,2.2328982335217982e-6,0.031909470241049905,2.2329059957498318e-6,2.2329032887569585e-6,0.006145770542730111,2.2328991820172147e-6,s2910
2.0447187386593348e-6,0.0018334373414147787,2.0447188144204946e-6,0.9980014045062552,1.5288982206621463e-4,2.04473062859811e-6,2.044724061619707e-6,2.044718715877134e-6,2.0447193046199542e-6,s2919
0.00704164951499338,0.9722806707695746,2.2731381528881062e-6,1.0381433982662847e-4,0.017367970437900865,4.925441538096418e-4,2.2731432765238392e-6,2.2731383326534326e-6,0.002706531364132919,s2953
2.965371600092487e-6,0.9700796364297758,2.9653716072652747e-6,2.9653715847321713e-6,2.9653717264014794e-6,2.965379787001953e-6,2.9653798343125292e-6,2.9653720690915183e-6,0.02989960595201534,s2968
2.918190067020464e-6,0.9356836449322505,2.9181903099624066e-6,0.062111754582242745,2.918190360182616e-6,8.83433817539281e-4,2.918197874699472e-6,2.918190544997859e-6,0.00130657570881068,s2970
3.0328277371283968e-6,2.569458070772457e-4,0.032559077657429374,0.0010314849917964133,3.03282774720069e-6,0.5041930603212299,3.0328285871550253e-6,3.032827752328912e-6,0.46194729991064337,s2986
2.2745855270534003e-6,6.725857262372102e-4,2.2745854962175224e-6,2.2745855000794675e-6,2.2745855066032754e-6,2.274588268042682e-6,0.9993114921722682,2.2745855556505607e-6,2.2745856409063293e-6,s3
2.4746505231664504e-6,0.9718143137822477,2.474650740260091e-6,0.025128191909600472,2.4746506393888995e-6,0.003042646392462275,2.4746575739035317e-6,2.474651107076184e-6,2.4746551057386046e-6,s30
1.3116830275071598e-5,0.8836970098117799,1.3116830778197434e-5,1.3116830378222608e-5,1.3116831148359868e-5,1.3116872983009408e-5,1.3116856157449789e-5,0.11621117228963242,1.3116846867461963e-5,s3008
1.2194888588590274e-4,0.9910982769641551,7.388573688093376e-4,6.676696103255152e-4,2.353632836122832e-6,0.0021446051603674168,0.003708805336332574,2.3536330298295778e-6,0.0015151294082582241,s3016
0.5391590775315297,2.5393790180649557e-6,2.5393791968223916e-6,0.12402019004474416,2.5393791060025504e-6,2.5393875152108535e-6,0.3368054961347722,2.539379587328285e-6,2.5393845305057144e-6,s3021
0.08158576339971836,0.2561220990937516,0.03804175208229958,0.36013857789122206,9.425701681916788e-6,0.1709757725738475,0.09310775783347955,9.42570306106998e-6,9.425720938331125e-6,s3024
7.093860560606896e-4,0.0042547100734873725,1.6469365190828081e-6,0.8144589081469048,0.17981015636395317,7.602516089512517e-4,1.6469392135099696e-6,1.6469366628245314e-6,1.646938247360329e-6,s3047
0.012809479477672159,0.12834655305865592,3.3804593071790606e-6,0.7933025851715444,0.0038680712430645076,3.380470311257537e-6,0.05313878984081895,3.380458535050865e-6,0.008524379820090536,s3055
3.2128881987524354e-6,3.212888236017886e-6,3.212888208302397e-6,0.9135353827833759,0.07211522163597944,0.01016941898296117,0.004163912154490867,3.2128885515015065e-6,3.212889998064317e-6,s31
0.003511608896523093,0.5854654039627899,7.443572134689873e-4,0.4102672771657883,2.2705521948802353e-6,2.270552268771082e-6,2.270552109193416e-6,2.270551992054916e-6,2.270552864818751e-6,s3125
3.517844756554032e-6,0.9842057999983485,3.517844830172797e-6,0.002294855053399462,0.012979821340433179,5.019343756529936e-4,3.5178505787860664e-6,3.517845066538701e-6,3.5178469339948503e-6,s32
1.3003351879323951e-6,1.3003350344368861e-6,0.06201406530775921,0.892938444251208,1.300335119441109e-6,0.025307576729108886,0.0015120467169374553,1.3003355936195958e-6,0.018222665654051003,s3238
0.0017845970723462553,0.9884411945576619,1.633537259976073e-6,1.6335367010712945e-6,0.006490528663818726,0.002382685321339149,1.6335401582502865e-6,1.6335369286626532e-6,8.94460233785985e-4,s3289
0.7765403431401159,0.003606710235108355,0.1876117431409848,0.0012963429675310924,8.013283275498503e-6,8.013282803942029e-6,8.01328535548537e-6,8.013282866247148e-6,0.03091280738195865,s33
0.002176335314826715,0.0015248952334854327,1.617822905919132e-5,1.6178229325481144e-5,0.0026467849694118634,1.617825796147161e-5,1.6178259287540826e-5,1.6178229601807503e-5,0.9935710932770405,s333
0.0237781322015667,0.19195596938234716,0.0017462826262072126,0.48707020578914156,5.433643571929094e-4,0.25367854051043887,0.0024543285051257923,2.691779136780916e-6,0.03877048484884308,s3342
3.598238425344418e-6,0.92215910214764,3.5982385655868047e-6,0.0015017026677750797,0.056749688604953705,3.598252808084264e-6,3.5982430569994375e-6,0.016709444630680827,0.0028656689760944653,s34
2.4564661965972746e-6,3.961032992455671e-4,2.45646687952846e-6,0.9873978344487002,2.4564664396613604e-6,0.007693712766179507,2.4564724810114296e-6,2.4564673706978236e-6,0.004500067146507298,s3402
2.763694744860966e-4,0.9787887289901763,2.317384090530835e-6,0.009176125371691301,0.004470647137143068,2.3173949422215085e-6,2.3173878817412885e-6,0.007278859474228054,2.31738536069861e-6,s3433
0.17946454433697528,2.1441745468319564e-4,1.3934399530670563e-6,8.470541649358754e-4,1.3934401406680727e-6,1.393444554494502e-6,0.8190539382746584,1.393440364791518e-6,4.144720037341525e-4,s3485
0.007315823840788616,0.09791871685563387,2.4679904851741547e-6,0.5685004160124513,0.027536545425835012,2.467998846513971e-6,0.001434891784904783,3.3768078483994106e-4,0.2969509893062148,s35
0.5400488284185582,0.00300276159588934,2.8152864848679467e-6,0.23290644508771988,2.815286257365685e-6,0.0026906737161718824,0.22134003003003633,2.8152866683953068e-6,2.815292213821511e-6,s354
2.099504826807575e-6,0.9649397495925065,2.099501797868576e-6,0.005414545737462243,2.099501754327649e-6,0.024969817611506222,2.9199224118496255e-4,2.099502690405685e-6,0.004375496806270616,s3566
1.114169162374111e-6,0.5807850231666744,0.0010932537419528821,0.09494479024662585,0.012145793222048647,0.19632125774131143,0.07916855510693856,1.11416946753777e-6,0.035539098435818456,s3572
0.010934664533768026,0.9725528537959057,1.446672075674812e-6,1.446672030022515e-6,0.015481433595509277,0.0010238147077004719,1.4466756601733773e-6,1.4466723828783698e-6,1.4466749678029192e-6,s3573
0.3542629524102974,2.2811613135615045e-6,2.2811615908331277e-6,0.5713608199100872,0.03815335911196964,0.00683479155069653,0.02863683381742946,2.281161864579798e-6,7.443997147506908e-4,s36
2.5624881352401998e-6,0.9772081511077314,2.562488376784671e-6,0.022001937503335973,7.745364486834489e-4,2.5624911581217063e-6,2.5624896327528807e-6,2.5624885328384783e-6,2.562494413437864e-6,s37
5.372770559718282e-6,0.0019273477448060246,0.4890221543897327,5.3727705961445395e-6,5.372770741983655e-6,0.1899784296858425,5.37277856040041e-6,5.372770909288137e-6,0.31904520431825134,s38
4.096768340198337e-6,0.9969442482157388,4.09676838446399e-6,0.0030270743839710536,4.096768392557775e-6,4.096783073291088e-6,4.096774789150965e-6,4.09676834865121e-6,4.096768961715894e-6,s382
2.27916916394361e-6,6.610761366127529e-4,2.279174248683057e-6,0.9508595075237917,2.2791692291029e-6,0.04739715924968275,2.2791762936596405e-6,2.279169564286694e-6,0.0010708612314131692,s39
0.033790919054669584,5.442502052247152e-4,3.7647199677238395e-6,0.8336310638324719,0.12767867156210527,0.004340036448436958,3.7647268360397823e-6,3.764720690474711e-6,3.764729597472331e-6,s391
0.004137622553958306,0.30816479125872837,1.3861679470840025e-5,0.6149904673174467,0.004819924533989686,0.002449628490652122,0.04289354302549209,1.386167895102831e-5,0.02251629946131093,s399
6.791835194458824e-6,0.3870613515498968,6.791835225320208e-6,0.015042066687825269,0.008777704945580861,0.5047881312732512,6.791848365436196e-6,0.08430357817949131,6.791845169331631e-6,s4
0.0025146908585756246,9.579840908882895e-4,4.9995081537866e-6,0.9574242631939658,0.03882573147705834,4.9995078159254684e-6,4.999508121725539e-6,4.9995078171474126e-6,2.573323476034472e-4,s40
0.0020299660155466623,0.958492215266739,4.184433536647518e-6,0.002363769870743393,4.184425862884437e-6,0.004434706788658085,0.027653576661589456,1.430768962627988e-4,0.00487431964106098,s41
2.900231066106475e-6,0.9488337297581847,2.9002313256826664e-6,0.04632881544281796,0.002540536135227682,2.9002385888255327e-6,0.0022824174948625144,2.9002314955742627e-6,2.9002364309570634e-6,s42
3.18290014963272e-6,0.9162277194221388,3.1829004113313584e-6,3.182900224343135e-6,3.1829004633772902e-6,0.08299102841259501,3.182910064139008e-6,3.182901041216477e-6,7.621547529122559e-4,s43
1.4075440888544292e-6,0.9442179171908898,0.018623408678653645,6.929984835902023e-4,1.4075442390989084e-6,0.029557846935953206,1.4075468022924712e-6,0.00654775074809018,3.558553276928334e-4,s434
0.053783738217364166,0.8408320434196639,0.002069480294835796,0.045227522237893836,0.009774282025162461,0.007927792932979426,0.04037751067594485,3.815093168835321e-6,3.815102986790135e-6,s44
4.593729354384828e-6,0.42758632138239355,0.002659706636307019,0.5259821084304693,4.5937304850508585e-6,0.04374889487761794,4.5937365360890275e-6,4.593730748231301e-6,4.593746088412731e-6,s45
0.04390206232090119,0.7562232031585526,3.5002446314215786e-6,3.500244487266074e-6,0.18512185024838942,0.0018283742366197234,1.4733732227037463e-4,3.5002446371032266e-6,0.012766671979510962,s46
2.5641341298839456e-6,0.3331722987272124,0.011687679090470155,0.4302371930035617,0.015194709247602717,0.20969786338116425,2.564141957616745e-6,2.564134577474816e-6,2.5641393238470463e-6,s460
2.1947754196525013e-6,3.4748618781789073e-4,2.1947682198509396e-6,0.9789489836726369,2.194768194424006e-6,0.010846007295012741,0.008479995302854725,2.194768431743626e-6,0.00136874846141206,s466
0.29148053397577606,7.646687759524308e-6,0.7038226939805653,7.646687632106154e-6,7.646688177058244e-6,0.004650891888718805,7.646707584304118e-6,7.646688784749434e-6,7.6466950021449e-6,s47
3.132794403713357e-6,0.39744603253763766,3.1327944530188062e-6,0.5549673212742863,0.04756784939683005,3.1328122418536103e-6,3.1328006858436844e-6,3.132794438590764e-6,3.1327950230216406e-6,s48
2.3158024526124793e-6,0.9723136102030387,2.3158024369305134e-6,2.3158024558242423e-6,0.02680128657681317,4.659373447636815e-4,2.3158068768624984e-6,2.3158025294114705e-6,4.0758685863281273e-4,s49
9.8484997789731e-4,0.006105230994496736,0.0024017011549335118,0.5069186709195483,0.4827192578090198,1.7484840175762437e-6,1.7484829655322946e-6,1.748481498210529e-6,8.650436956230781e-4,s499
4.993989086990491e-6,0.5352018458257701,0.0036850554394152915,4.993989060800726e-6,0.08977142744004464,0.15463879691588323,0.2166828984214262,4.9939892483725225e-6,4.993990064372736e-6,s5
2.032664426836173e-6,0.9477660669694852,2.032653535058621e-6,0.02190538434013655,0.010143840902866054,0.011911199300281011,0.008265377856541372,2.0326542855036226e-6,2.032658442462464e-6,s50
0.02241372484237957,0.6961892594336733,0.001275051639729871,0.011914912043225725,0.017816555989189235,0.23168784012020405,0.018695268683630986,3.693616623136375e-6,3.693631344201334e-6,s51
0.46491561696157546,4.0668159235189254e-6,0.5139098419778453,0.0019862327729594075,0.018744927516767745,4.066821338269423e-6,4.066832857840175e-6,4.066816235660411e-6,4.271134844967992e-4,s517
2.039740599282867e-6,0.5716576039163572,6.83640930274809e-4,0.1717438358205258,0.024664927634333797,0.09782532507233427,0.05520952423269842,2.0397412138170218e-6,0.07821106291166258,s52
3.3851794554155255e-6,0.0017622103777690703,3.385179544656826e-6,0.9937171772242481,0.004500301300052193,3.385189273720761e-6,3.385182382610908e-6,3.3851808524042065e-6,3.3851864218047037e-6,s53
1.4083346773763496e-4,0.9989197526098146,1.8854775192774106e-6,2.2421852980680036e-4,1.8854775216888846e-6,1.8854775471650697e-6,1.885477646823357e-6,1.8854775286452885e-6,7.057680048774204e-4,s535
2.3578031695334203e-6,9.097649600454631e-4,2.357803413168564e-6,0.9990737304168524,2.357803407053519e-6,2.357803172847972e-6,2.3578031626875065e-6,2.3578031772600765e-6,2.3578035995548076e-6,s54
9.740945496697062e-6,0.0061874347542109475,0.9326825669076253,0.0014669434162392825,9.740945825016972e-6,0.048855533875504016,9.74095617681888e-6,9.740948782297192e-6,0.010768557250139551,s55
4.502595931024521e-6,0.9897773872829994,4.5025960403078075e-6,9.351420794881306e-4,0.009260455061660294,4.502595911920224e-6,4.502595905276814e-6,4.502595906720401e-6,4.502596157058519e-6,s559
0.014278351518589047,0.01962738480023943,0.0038366011282217156,0.8549365000255236,0.013732679577288328,0.011549104872442739,0.004107712330078572,2.2191709298287283e-6,0.07792944657668686,s56
2.3371050827649555e-6,0.958561855980188,2.3370973303655374e-6,2.3370970867090926e-6,2.3370973474106024e-6,0.0326969438302169,0.008388346998020709,2.3370973750773688e-6,3.411676973521408e-4,s57
0.5975128524549672,3.4440471138060344e-4,2.1351060394835627e-6,9.971040945073574e-4,2.1351061339550265e-6,2.1351108430116384e-6,0.3773897363777323,2.135106359543019e-6,0.023747361932036505,s576
0.19932064431607924,2.592542158444371e-6,2.592542340691985e-6,0.25498205309732846,2.5925421573052877e-6,2.5925447630071875e-6,0.5456817473284308,2.5925423431609343e-6,2.5925443990035274e-6,s58
3.566276403739088e-4,0.002082283050059392,2.8296100263497167e-6,0.8057173458551118,0.14599983995033264,0.037708806407451896,2.8296161364737803e-6,2.829608173262842e-6,0.00812660826233437,s588
